--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
486 REGIGIGAS  : Clavo Cañón at level 1, Canto at level 1, Rayo Confuso at level 1, Pulpocañón at level 1, Hoja Mágica at level 1, Respiro at level 1, Tajo Cruzado at level 1, Sofoco at level 25, Puño Certero at level 50, Patada Ígnea at level 75, Acua Jet at level 100
487 GIRATINA   : Puño Hielo at level 1, Electrocañón at level 1, Lanzamiento at level 10, Afilar at level 20, Puño Drenaje at level 30, Lanza Mugre at level 40, Derribo at level 50, Batido at level 60, Gigadrenado at level 70, Torbellino at level 80, Mal de Ojo at level 90
488 CRESSELIA  : Golpe Karate at level 1, Buena Baza at level 1, Camelo at level 11, Paralizador at level 20, Cambia Almas at level 29, Golpe Cabeza at level 38, Puño Trueno at level 47, Golpe Bajo at level 57, Gancho Alto at level 66, Tormento at level 75, Patada Baja at level 84, Brazo Pincho at level 93
489 PHIONE     : Púas Tóxicas at level 1, Garra Metal at level 1, Vozarrón at level 9, Tornado at level 16, Deslumbrar at level 24, Cabezazo at level 31, Pantallahumo at level 39, Recurrente at level 46, Tumba Rocas at level 54, Ventisca at level 61, Def. Férrea at level 69
490 MANAPHY    : Acua Cola at level 1, Rencor at level 1, A Bocajarro at level 1, Vendetta at level 9, Rayo Hielo at level 16, Antojo at level 24, Furia at level 31, Maquinación at level 39, Explosión at level 46, Chispa at level 54, Hidrochorro at level 61, Danza Espada at level 69, Mordisco at level 76
491 DARKRAI    : Danza Pluma at level 1, Hidrocañón at level 1, Retroceso at level 11, Tornado at level 20, Sofoco at level 29, Onda Trueno at level 38, Trapicheo at level 47, Sorpresa at level 57, Llanto Falso at level 66, Teletransp at level 75, Metrónomo at level 84, Doble Rayo at level 93
492 SHAYMIN    : Buena Baza at level 1, Vozarrón at level 10, Beso Dulce at level 19, Dobleataque at level 28, Patada Giro at level 37, Autodestruc at level 46, Resplandor at level 55, Ácido at level 64, Rapidez at level 73, Puño Hielo at level 82, Gigadrenado at level 91, Tóxico at level 100
493 ARCEUS     : Profecía at level 1, Joya de Luz at level 1, Psico-corte at level 1, Residuos at level 1, Roca Afilada at level 10, Ventisca at level 20, Onda Certera at level 30, Bomba Germen at level 40, V. Cortante at level 50, Granizo at level 60, Ida y Vuelta at level 70, Estallido at level 80, Retroceso at level 90, Veneno X at level 100

--Trainers Pokemon--
#1 (Joven Richi) - MAGBY Lv5
#2 (Joven Shea) - LUVDISC Lv5
#3 (Chica Nati) - CASCOON Lv5
#4 (Joven Tonio) - NATU Lv7, BAYLEEF Lv6
#5 (Campista Jose) - WAILORD Lv5
#6 (Campista Jose) - SUICUNE Lv5
#7 (Dominguera Angélica) - LATIAS Lv5
#8 (Dominguera Angélica) - NIDORINA Lv5
#9 (Joven Jose) - LAPRAS Lv5
#10 (Joven Guille) - KRICKETOT Lv8
#11 (Chica Verónica) - DRAGONITE Lv7
#12 (Chica Petra) - DUGTRIO Lv7
#13 (Cazabichos Hernando) - LAIRON Lv10, LATIOS Lv11
#14 (Srta. Aroma Rosa) - DUSKNOIR Lv9, DIALGA Lv11
#15 (Gemelas Luz y Alba) - RHYPERIOR Lv11, PARASECT Lv11
#16 (Campista Jacobo) - SEAKING Lv14
#17 (Dominguera Delia) - POOCHYENA Lv12, DRIFLOON Lv12
#18 (Montañero Daniel) - PROBOPASS Lv10, EXEGGCUTE Lv11, JIRACHI Lv12
#19 (Montañero Nicolás) - REGICE Lv14
#20 (Luchadora Joana) - VILEPLUME Lv15
#21 (Srta. Aroma Azucena) - ELECTABUZZ Lv14
#22 (Pescador Andrés) - RAYQUAZA Lv8, MANAPHY Lv10, GOLBAT Lv12, PALKIA Lv12, BEAUTIFLY Lv14, PUPITAR Lv16
#23 (Pescador Brais) - LUNATONE Lv17
#24 (Pescador Mateo) - SHEDINJA Lv14, ELECTABUZZ Lv16, DUSKNOIR Lv14
#25 (Ciclista Alejo) - SUICUNE Lv21
#26 (Ciclista Casimiro) - SWABLU Lv21
#27 (Ciclista Joan) - NINCADA Lv18, TEDDIURSA Lv20
#28 (Ciclista Salvador) - PINECO Lv21
#29 (Ciclista Marisol) - ARBOK Lv21
#30 (Ciclista Dalina) - MESPRIT Lv17, BELLOSSOM Lv18, LEDYBA Lv19
#31 (Ciclista Amelia) - CHARMELEON Lv21
#32 (Ciclista Raquel) - CHARMANDER Lv20, MAGBY Lv18
#33 (Joven Abelardo) - TORKOAL Lv18, LUDICOLO Lv18, LUNATONE Lv21
#34 (Campista Acaymo) - CHANSEY Lv22
#35 (Dominguera Susi) - JIRACHI Lv22
#36 (Montañero Camacho) - TRAPINCH Lv17, ZANGOOSE Lv17, ARBOK Lv19, BUTTERFREE Lv19
#37 (Montañero Santiago) - CLEFABLE Lv20, URSARING Lv20
#38 (Luchadora Elena) - TOXICROAK Lv21, SNEASEL Lv21
#39 (Montañero Roberto) - MAGNEMITE Lv22
#40 (Montañero Alejandro) - POOCHYENA Lv38, SWAMPERT Lv40
#41 (Montañero Briano) - KABUTO Lv22
#42 (Karateka Niyohua) - HOUNDOOM Lv23
#43 (Pescador Cosme) - WOBBUFFET Lv33, PRINPLUP Lv33
#44 (Srta. Aroma Margarita) - SHUPPET Lv18, SHELGON Lv22
#45 (Artista Donato) - GLISCOR Lv20, FORRETRESS Lv20
#46 (Criapokémon Álvaro) - MAGBY Lv20, WYNAUT Lv20, WOBBUFFET Lv20, CROBAT Lv20
#47 (Criapokémon Jimena) - GRANBULL Lv20, HOPPIP Lv20, WIGGLYTUFF Lv20, SANDSLASH Lv20
#48 (Vaquera Sabela) - MAWILE Lv23
#49 (Corredor Romén) - CLEFAIRY Lv23
#50 (Pokéfan Jose) - REGISTEEL Lv5
#51 (Pokéfan Angélica) - GRAVELER Lv5
#52 (Joven Jose) - DUSCLOPS Lv5
#53 (Pokéchica Trini) - BRONZOR Lv22
#54 (Pescador Jose) - VESPIQUEN Lv5
#55 (Pareja joven Hugo y Zoe) - FINNEON Lv23, TYPHLOSION Lv23
#56 (Criapokémon Coque) - ARMALDO Lv23, WOOPER Lv23
#57 (Criapokémon Esmeralda) - GABITE Lv23, VULPIX Lv23
#58 (Vaquera Angélica) - MEW Lv5
#59 (Corredor Jose) - DIGLETT Lv5
#60 (Pokéfan Jose) - PORYGON2 Lv5
#61 (Pokéfan Angélica) - KINGLER Lv5
#62 (Entre. guay Jose) - MISDREAVUS Lv5
#63 (Entre. guay Angélica) - MACHAMP Lv5
#64 (Camarera Angélica) - SHUPPET Lv5
#65 (Gemelas Sol y Luna) - GIRATINA Lv23, PORYGON2 Lv23
#66 (Entre. guay Torel) - WARTORTLE Lv32, PARAS Lv31, LUGIA Lv34
#67 (Entre. guay Almudena) - CRAWDAUNT Lv32, REGIROCK Lv32, REMORAID Lv33
#68 (Veterano Francho) - GOLDEEN Lv32, TROPIUS Lv32, HUNTAIL Lv32
#69 (Karateka Aztlan) - TRAPINCH Lv34
#70 (Chico ninja Eneko) - DRIFLOON Lv29, BIDOOF Lv29, GLISCOR Lv29, LARVITAR Lv29
#71 (Chico ninja Darian) - ELECTRODE Lv31, WYNAUT Lv31
#72 (Chico ninja Miquele) - NOSEPASS Lv33
#73 (Domadragón Iago) - PELIPPER Lv34
#74 (Ornitóloga Alondra) - MISDREAVUS Lv31, FROSLASS Lv33
#75 (Dúo Pau y Paz) - CLEFABLE Lv36, LUMINEON Lv36
#76 (Ornitóloga Calira) - SLAKING Lv17, DODRIO Lv17
#77 (Luchadora Angélica) - HEATRAN Lv5
#78 (Chico ninja Aldaxur) - ZANGOOSE Lv14, ARCANINE Lv14, OMANYTE Lv14
#79 (Karateka Sirdo) - LEDIAN Lv31, SHELLDER Lv31, NUMEL Lv31
#80 (Chico ninja Andoni) - MISMAGIUS Lv32, HIPPOPOTAS Lv30
#81 (Ornitóloga Aurora) - LILEEP Lv34
#82 (Niño bien Benjamín) - TEDDIURSA Lv27
#83 (Damisela Mireia) - PRINPLUP Lv27
#84 (Duque Tristán) - ODDISH Lv27
#85 (Marquesa Estrella) - AERODACTYL Lv27
#86 (Modelo Angélica) - DUSKULL Lv5
#87 (Pokécolector Jose) - PONYTA Lv5
#88 (Policía Iñaki) - NINJASK Lv24, GABITE Lv26
#89 (Policía Alex) - HORSEA Lv25, RHYHORN Lv25
#90 (Policía Ildefonso) - QUAGSIRE Lv26, KANGASKHAN Lv24
#91 (Pescador Juan) - XATU Lv29
#92 (Pescador Josh) - TOGETIC Lv27, SEEL Lv27
#93 (Pescador Pedro) - RIOLU Lv24, DITTO Lv25, FEEBAS Lv26, BUTTERFREE Lv25
#94 ([PK][MN] Ranger Joni) - SPOINK Lv28, EMPOLEON Lv30
#95 ([PK][MN] Ranger Javier) - EXEGGUTOR Lv31
#96 ([PK][MN] Ranger Idoia) - HITMONLEE Lv29, CHANSEY Lv29
#97 ([PK][MN] Ranger Angélica) - NUZLEAF Lv5
#98 (Científico Jose) - BAGON Lv5
#99 (Científico Quique) - SWALOT Lv30
#100 (Joven Jose) - AERODACTYL Lv5
#101 (Joven Jose) - CORSOLA Lv5
#102 (Policía Clemente) - SEVIPER Lv23, HAUNTER Lv27
#103 (Nadador Asier) - SLAKOTH Lv32, SUICUNE Lv32, PARAS Lv32
#104 (Nadador Breixo) - GENGAR Lv32, COMBUSKEN Lv34
#105 (Nadadora Ania) - MAGMAR Lv31, VOLTORB Lv35
#106 (Nadadora Maura) - CRAWDAUNT Lv33, PHANPY Lv33
#107 (Playero Manu) - EEVEE Lv25, DROWZEE Lv25, GIRAFARIG Lv26
#108 (Playera Mar) - TOGEPI Lv28
#109 (Luchadora Angélica) - CELEBI Lv5
#110 (Marinero Paulo) - HAPPINY Lv31, SNORLAX Lv31, AZURILL Lv34
#111 (Pescador Ibai) - POOCHYENA Lv25, AGGRON Lv25, HIPPOPOTAS Lv28
#112 (Hermanos Lía y Leo) - LEDIAN Lv5, GULPIN Lv5
#113 (Ruinamaníaco Cayetano) - PORYGON Lv24, NINETALES Lv26
#114 (Ruinamaníaco Roland) - NIDORAN♀ Lv27
#115 (Montañero Jose) - HOOTHOOT Lv5
#116 (Veterano Jose) - NOCTOWL Lv5
#117 (Campista Jose) - ZAPDOS Lv5
#118 (Dominguera Angélica) - CHATOT Lv5
#119 (Médium Juacu) - PIDGEOT Lv26, PIPLUP Lv26
#120 (Médium Abigaíl) - KINGDRA Lv23, LATIAS Lv25, METAPOD Lv27
#121 (Jugón Carlos) - SWALOT Lv30
#122 (Guitarrista Jose) - MAGIKARP Lv5
#123 (Jugón Jose) - GASTRODON Lv5
#124 (Modelo Angélica) - TYRANITAR Lv5
#125 (Modelo Angélica) - GULPIN Lv5
#126 (Karateka Jose) - WORMADAM Lv5
#127 (Karateka Yago) - GRANBULL Lv23, WINGULL Lv23, KINGDRA Lv23
#128 (Karateka Tarsi) - BLASTOISE Lv26
#129 (Karateka Nauzet) - TORCHIC Lv21, TANGELA Lv24, BUIZEL Lv24
#130 (Corredor Deandre) - MAGMAR Lv25
#131 (Ornitóloga Angélica) - CATERPIE Lv5
#132 (Entre. guay Dane) - ARCEUS Lv39, AERODACTYL Lv40
#133 (Entre. guay Gregorio) - STARAVIA Lv37, SUNFLORA Lv39, ELEKID Lv39
#134 (Entre. guay Laura) - RHYPERIOR Lv42
#135 (Entre. guay María) - BELLOSSOM Lv38, WOBBUFFET Lv39, JYNX Lv38
#136 (Esquiador Beltso) - CHINGLING Lv36, LILEEP Lv36, RIOLU Lv36
#137 (Esquiador Eduardo) - WALREIN Lv39
#138 (Esquiadora Belinda) - RAPIDASH Lv36, QUILAVA Lv38
#139 (Esquiadora Andrea) - CRANIDOS Lv39
#140 (Entre. guay Gilberto) - OMASTAR Lv40, ARON Lv40
#141 (Entre. guay Olivia) - GRIMER Lv38, RATTATA Lv39, SPHEAL Lv38
#142 (Esquiador Quico) - PACHIRISU Lv35, PIKACHU Lv36, MEGANIUM Lv37
#143 (Esquiador Dacio) - SCEPTILE Lv36, GLISCOR Lv38
#144 (Esquiadora Leire) - ELEKID Lv37, LATIAS Lv37
#145 (Esquiadora Julia) - JIGGLYPUFF Lv39
#146 (Chico ninja Achero) - SEADRA Lv39
#147 (Chico ninja Xián) - PERSIAN Lv37, CHARMELEON Lv37
#148 (Karateka Avago) - PIDGEY Lv37, HYPNO Lv37, CASCOON Lv37
#149 (Nadador Jose) - GLISCOR Lv5
#150 (Nadador Jose) - PIDGEOT Lv5
#151 (Nadadora Angélica) - ARMALDO Lv5
#152 (Nadadora Angélica) - EEVEE Lv5
#153 (Pescador Miguel) - LUXIO Lv33, PRIMEAPE Lv33
#154 (Pescador Lucas) - CHINCHOU Lv29, MARILL Lv29, GROVYLE Lv30, GYARADOS Lv31, NINCADA Lv31
#155 (Hermanos Lía y Leo) - CASCOON Lv5, PERSIAN Lv5
#156 (Nadador Jose) - PIDGEOT Lv5
#157 (Nadador Jose) - DUNSPARCE Lv5
#158 (Nadadora Angélica) - AZUMARILL Lv5
#159 (Nadador Adrián) - NIDOQUEEN Lv32, HOOTHOOT Lv30, UXIE Lv34
#160 (Nadador Erico) - DRIFBLIM Lv35
#161 (Nadador Vicente) - CLEFFA Lv33, SHROOMISH Lv33
#162 (Nadadora Talina) - METANG Lv30, VESPIQUEN Lv30, NATU Lv31, LUDICOLO Lv33
#163 (Nadadora Erika) - POLITOED Lv35
#164 (Nadadora Agustina) - FURRET Lv32, FLAREON Lv32, MAGMAR Lv32
#165 (Hermanos Lía y Leo) - ELECTRODE Lv5, GLISCOR Lv5
#166 (Nadador Urko) - MANTYKE Lv33, CASTFORM Lv33
#167 (Nadadora Virginia) - VULPIX Lv35
#168 (Pescador Hodei) - GLOOM Lv30, COMBUSKEN Lv32, PHIONE Lv34
#169 (Ruinamaníaco Jose) - METANG Lv5
#170 (Entre. guay Camilo) - PRIMEAPE Lv35, POLIWHIRL Lv36
#171 (Entre. guay Mariau) - POLIWHIRL Lv34, TENTACRUEL Lv34, SEAKING Lv35
#172 (Pescador Cándido) - RIOLU Lv43, DRIFBLIM Lv42, NIDORAN♀ Lv42
#173 (Pescador Domingo) - GROWLITHE Lv42, MAGNEMITE Lv45
#174 (Pescador Samuel) - TOGEPI Lv41, PINSIR Lv41, VESPIQUEN Lv41, FORRETRESS Lv42
#175 (Pescador Urdinso) - ROTOM Lv43, WHISCASH Lv40, MAGNEMITE Lv43
#176 (Calvo Jose) - RAYQUAZA Lv5
#177 (Calvo Jose) - SWABLU Lv5
#178 (Guitarrista Jose) - GRANBULL Lv5
#179 (Payaso Jose) - LILEEP Lv5
#180 (Marinero Luar) - FARFETCH’D Lv41, PIPLUP Lv42, DUSKNOIR Lv43
#181 (Artista Jose) - TORTERRA Lv5
#182 (Pareja joven Lía y Leo) - DROWZEE Lv5, DEWGONG Lv5
#183 (Nadador Gil) - DIALGA Lv43, CATERPIE Lv43
#184 (Nadador Ricardo) - COMBUSKEN Lv45
#185 (Nadador Francisco) - PRIMEAPE Lv41, SCYTHER Lv45
#186 (Nadador Cornelio) - ELECTRIKE Lv40, CHATOT Lv44, FEEBAS Lv44
#187 (Nadador Tabor) - SEEDOT Lv45
#188 (Nadador Óscar) - ZAPDOS Lv41, BLISSEY Lv42, FLAREON Lv43
#189 (Nadadora Miranda) - HIPPOPOTAS Lv45
#190 (Nadadora Zumaia) - STEELIX Lv43, VENOMOTH Lv43
#191 (Nadadora Marina) - SHINX Lv41, RIOLU Lv42, PSYDUCK Lv43
#192 (Nadadora Cira) - MINUN Lv42, HIPPOPOTAS Lv44
#193 (Nadadora Candela) - PUPITAR Lv44, LUMINEON Lv42
#194 (Nadadora Gaietana) - VESPIQUEN Lv45
#195 (Obrero Hugue) - TORTERRA Lv6, MANKEY Lv8
#196 (Obrero Manel) - SPIRITOMB Lv9
#197 (Obrero Jose) - GROTLE Lv5
#198 (Científico Jose) - HOOTHOOT Lv5
#199 (Científico Jose) - DELIBIRD Lv5
#200 (Científico Jose) - SNORUNT Lv5
#201 (Cazabichos Valentín) - MOTHIM Lv11, MIME JR. Lv13, FORRETRESS Lv15
#202 (Cazabichos Patricio) - PRINPLUP Lv11, GOLDUCK Lv13, VIBRAVA Lv15
#203 (Cazabichos Guane) - WOBBUFFET Lv14, PUPITAR Lv14
#204 (Chica Irabia) - AGGRON Lv16
#205 (Médium Ayoze) - BUDEW Lv17
#206 (Médium Aura) - MUK Lv17
#207 (Pareja joven Lía y Leo) - LUNATONE Lv5, BIDOOF Lv5
#208 (Obrero Jose) - DELIBIRD Lv5
#209 (Obrero Jose) - DEOXYS Lv5
#210 (Obrero Jose) - WEEZING Lv5
#211 (Entre. guay Jose) - SLAKING Lv5
#212 (Entre. guay Jose) - KECLEON Lv5
#213 (Entre. guay Angélica) - SUNFLORA Lv5
#214 (Entre. guay Angélica) - POLIWAG Lv5
#215 (Veterano Jose) - BUNEARY Lv5
#216 (Veterano Jose) - CRANIDOS Lv5
#217 (Médium Jose) - TOXICROAK Lv5
#218 (Médium Angélica) - CHANSEY Lv5
#219 (Domadragón Jose) - GROWLITHE Lv5
#220 (Marinero Jose) - MAMOSWINE Lv5
#221 (Escolar Jose) - AMBIPOM Lv5
#222 (Escolar Angélica) - BRONZOR Lv5
#223 (Pareja joven Lía y Leo) - TOXICROAK Lv5, ELEKID Lv5
#224 (Entre. guay Omar) - BLASTOISE Lv45, STARAVIA Lv46, GULPIN Lv48
#225 (Entre. guay Íñigo) - ROTOM Lv47, COMBEE Lv48
#226 (Entre. guay Tamara) - WAILMER Lv45, LILEEP Lv46, PORYGON-Z Lv48
#227 (Entre. guay Carmen) - MEDICHAM Lv47, RELICANTH Lv48
#228 (Veterano Edgar) - DRAGONITE Lv46, MIGHTYENA Lv46, BUNEARY Lv46
#229 (Veterano Eusebio) - HYPNO Lv47, CHIMECHO Lv47
#230 (Domadragón Rodrigo) - EMPOLEON Lv45, BELDUM Lv47
#231 (Domadragón Iker) - WEEPINBELL Lv43, DITTO Lv45, WYNAUT Lv47
#232 (Karateka Lupahe) - TROPIUS Lv35, MIME JR. Lv37
#233 (Ornitóloga Paloma) - MEDICHAM Lv45, SOLROCK Lv47
#234 (Médium Telémaco) - MEOWTH Lv43, OMASTAR Lv46, CATERPIE Lv46
#235 (Médium Ástrid) - RHYPERIOR Lv44, AGGRON Lv45, NUZLEAF Lv46
#236 (Dúo Caín y Ka) - PELIPPER Lv50, EXEGGUTOR Lv50
#237 (Dúo Naga y Noa) - REGISTEEL Lv50, PELIPPER Lv50
#238 (Joven Jose) - GARCHOMP Lv5
#239 (Chica Angélica) - CHARMANDER Lv5
#240 (Veterano Norberto) - EMPOLEON Lv34, PALKIA Lv34, MEW Lv34
#241 (Pescador Jose) - SPOINK Lv5
#242 (Marinero Jose) - CRANIDOS Lv5
#243 (Modelo Angélica) - SEADRA Lv5
#244 (Joven Joreco) - ELECTIVIRE Lv11
#245 (Joven Darío) - SANDSHREW Lv9, SKIPLOOM Lv9
#246 (Líder Roco) - MEOWTH Lv12, TOGEKISS Lv12, HOOTHOOT Lv14
#247 (Entrenador Antón) - CORPHISH Lv7, RALTS Lv9
#248 (Entrenador Antón) - BIBAREL Lv7, SWABLU Lv9
#249 (Entrenador Antón) - ENTEI Lv7, MUNCHLAX Lv9
#250 (Líder Acerón) - HIPPOWDON Lv37, CLOYSTER Lv38, MANTINE Lv41
#251 (Entre. guay Angélica) - BALTOY Lv5
#252 (Campista Jose) - XATU Lv5
#253 (Campista Jose) - HUNTAIL Lv5
#254 (Campista Jose) - RATTATA Lv5
#255 (Campista Jose) - RHYHORN Lv5
#256 (Obrero Auxo) - RHYHORN Lv34, BEAUTIFLY Lv34, DRATINI Lv34
#257 (Obrero Guillermo) - BLISSEY Lv37
#258 (Karateka Kenora) - DRAPION Lv40
#259 (Srta. Aroma Petunia) - ROTOM Lv15, RAIKOU Lv16, MANECTRIC Lv17
#260 (Srta. Aroma Hortensia) - WARTORTLE Lv19
#261 (Alto Mando Alecrán) - WEEZING Lv49, WINGULL Lv49, GLALIE Lv50, MISDREAVUS Lv51, BULBASAUR Lv53
#262 (Alto Mando Gaia) - FLAREON Lv50, TANGROWTH Lv53, WAILMER Lv52, LATIOS Lv52, RHYDON Lv55
#263 (Alto Mando Fausto) - KIRLIA Lv52, EXPLOUD Lv55, SEEL Lv53, MAKUHITA Lv55, BUTTERFREE Lv57
#264 (Alto Mando Delos) - IVYSAUR Lv53, DUSKNOIR Lv55, KECLEON Lv54, GALLADE Lv56, DUSKNOIR Lv59
#265 (Campista Enrique) - GEODUDE Lv7, SPIRITOMB Lv7
#266 (Campista Leopoldo) - TURTWIG Lv27, WYNAUT Lv27, GRIMER Lv27
#267 (Campeona Cintia) - ZIGZAGOON Lv58, SHAYMIN Lv58, PHIONE Lv60, CLAYDOL Lv60, SNEASEL Lv58, GULPIN Lv62
#268 (Entre. guay Sergio) - HOUNDOUR Lv41, KOFFING Lv42
#269 (Entre. guay Isaías) - SKORUPI Lv44
#270 (Entre. guay Cristin) - NIDORINO Lv39, MAGMAR Lv40, STARAVIA Lv42
#271 (Entre. guay Alicia) - MESPRIT Lv40, SHELLDER Lv43
#272 (Pokécolector Manrique) - TREECKO Lv24, MAWILE Lv24, SNUBBULL Lv24
#273 (Pokécolector Basilio) - MR. MIME Lv21, DELIBIRD Lv21, KOFFING Lv21, QUILAVA Lv21, QWILFISH Lv21, ELECTRODE Lv21
#274 (Pokécolector Iván) - CHINGLING Lv35
#275 (Pokécolector Fernando) - SLOWPOKE Lv25
#276 (Pokécolector Bartolo) - SLUGMA Lv25
#277 (Domadragón Dero) - HO-OH Lv56, ZANGOOSE Lv56
#278 (Entre. guay Bosco) - GROUDON Lv24, PROBOPASS Lv24, SPHEAL Lv25
#279 (Entre. guay Augusto) - SWINUB Lv40
#280 (Entre. guay Ancor) - DARKRAI Lv21, MILOTIC Lv22, FEEBAS Lv24
#281 (Entre. guay Zacarías) - BRELOOM Lv47, POLIWHIRL Lv48
#282 (Entre. guay Rubén) - REGISTEEL Lv56, SURSKIT Lv57
#283 (Entre. guay Coro) - SEEL Lv35, MOTHIM Lv36, VILEPLUME Lv38
#284 (Entre. guay Estíbaliz) - MAGNETON Lv23, UMBREON Lv24
#285 (Entre. guay Dafne) - CHIKORITA Lv47, SHELGON Lv48
#286 (Entre. guay Jera) - ELECTRIKE Lv60
#287 (Entre. guay Iziar) - POLIWRATH Lv24, KRABBY Lv24, ARMALDO Lv25
#288 (Médium Nuhazet) - PORYGON2 Lv58, CRANIDOS Lv54
#289 (Médium Jano) - REMORAID Lv55, OMASTAR Lv57
#290 (Padre e hija Pepe y Ana) - MAWILE Lv24, GIRAFARIG Lv24
#291 (Ranchero Jose) - PIDGEY Lv5
#292 (Ranchero Ezequiel) - ZUBAT Lv24
#293 (Pescador Triso) - SPIRITOMB Lv28, QWILFISH Lv31, SMEARGLE Lv31
#294 (Gemelas Aina y Vic) - RIOLU Lv22, MOLTRES Lv22
#295 (Comandante Venus) - SUNKERN Lv15, EXEGGCUTE Lv17
#296 (Galaxia Recluta) - SNUBBULL Lv13
#297 (Galaxia Recluta) - WYNAUT Lv11, AGGRON Lv11
#298 (Galaxia Recluta) - CRADILY Lv13
#299 (Galaxia Recluta) - MUDKIP Lv11, ABOMASNOW Lv11
#300 (Guitarrista Tricio) - TENTACRUEL Lv33, DITTO Lv33
#301 (Guitarrista Paco) - DODUO Lv44, EKANS Lv44, BAYLEEF Lv44
#302 (Guitarrista Miler) - SMEARGLE Lv45, ZAPDOS Lv45
#303 (Guitarrista Ariel) - TOXICROAK Lv47
#304 (Ruinamaníaco Curro) - ALTARIA Lv23, HORSEA Lv23
#305 (Ruinamaníaco Francis) - YANMEGA Lv57
#306 (Corredor Wilson) - GABITE Lv24
#307 (Corredor Christian) - MANKEY Lv22, SABLEYE Lv24
#308 (Corredor Raúl) - VICTREEBEL Lv23
#309 (Karateka Odi) - MUK Lv23, YANMEGA Lv25, MEWTWO Lv27
#310 (Karateka Kilian) - MAGNEZONE Lv25, EMPOLEON Lv25, GARDEVOIR Lv25
#311 (Karateka Tuwe) - BELLOSSOM Lv26, KABUTO Lv26
#312 (Karateka Takashi) - QUAGSIRE Lv28
#313 (Karateka Daisuke) - CARVANHA Lv55, WHISCASH Lv59
#314 (Karateka Gab) - FURRET Lv38
#315 (Líder Gardenia) - MEWTWO Lv20, WOOPER Lv20, SHIELDON Lv22
#316 (Líder Mananti) - POLIWHIRL Lv33, SURSKIT Lv34, AZURILL Lv37
#317 (Líder Brega) - SHELLOS Lv28, YANMEGA Lv29, ODDISH Lv32
#318 (Líder Fantina) - WINGULL Lv24, AGGRON Lv24, TOGEKISS Lv26
#319 (Líder Inverna) - ARCANINE Lv40, SOLROCK Lv40, CHINCHOU Lv42, SQUIRTLE Lv44
#320 (Líder Lectro) - MAGNETON Lv46, NINCADA Lv46, MANTINE Lv48, SANDSLASH Lv50
#321 (Chica Angélica) - GASTLY Lv5
#322 (Chica Mercedes) - SNORUNT Lv8
#323 (Chica Anita) - GOLEM Lv4, WARTORTLE Lv4, HAPPINY Lv4, DUNSPARCE Lv4
#324 (Chica Carolina) - MESPRIT Lv17, MUK Lv17
#325 (Chica Manuela) - SNORLAX Lv23
#326 (Montañero Manolo) - TAUROS Lv14, ODDISH Lv18
#327 (Dama Parasol Moni) - CASCOON Lv27, LAIRON Lv27
#328 (Dama Parasol Sabrina) - MAGIKARP Lv26, JOLTEON Lv28
#329 (Dominguera Diana) - DUNSPARCE Lv9
#330 (Dominguera Penélope) - HITMONCHAN Lv28, QUAGSIRE Lv28
#331 (Pokéchica Marieta) - HYPNO Lv42, MINUN Lv42, FLOATZEL Lv42, PLUSLE Lv42
#332 (Policía Dani) - INFERNAPE Lv26, GASTRODON Lv28
#333 (Policía Tomás) - CLEFABLE Lv43, MR. MIME Lv43
#334 (Niño bien Jose Mari) - SHEDINJA Lv5
#335 (Niño bien Borja) - ELECTRODE Lv45
#336 (Damisela Angélica) - FLOATZEL Lv5
#337 (Marinero Marc) - GIRATINA Lv45
#338 (Marinero Vladimir) - GROVYLE Lv32, GROUDON Lv34
#339 (Marinero Jaiden) - UMBREON Lv31, TYROGUE Lv31
#340 (Escolar Chema) - BURMY Lv23
#341 (Escolar Pepito) - MUK Lv47
#342 (Escolar Joaquín) - PORYGON-Z Lv6
#343 (Escolar Naila) - PORYGON2 Lv21, SKITTY Lv21
#344 (Escolar Tiara) - GARCHOMP Lv47
#345 (Escolar Araceli) - MAGNETON Lv6
#346 (Modelo Itzel) - CLEFABLE Lv29
#347 (Modelo Angélica) - MAMOSWINE Lv5
#348 (Modelo Larea) - SMEARGLE Lv19
#349 (Esquiador Jose) - LEDIAN Lv5
#350 (Esquiadora Angélica) - HAUNTER Lv5
#351 (Nadador Jose) - ZAPDOS Lv5
#352 (Nadador Jose) - CHARIZARD Lv5
#353 (Nadadora Angélica) - VAPOREON Lv5
#354 (Nadadora Angélica) - SEADRA Lv5
#355 (Joven Julno) - GRIMER Lv8
#356 (Joven Sebastián) - ANORITH Lv8
#357 (Joven Damián) - GASTLY Lv20, WHISCASH Lv22
#358 (Playero Nacho) - BURMY Lv31, LOPUNNY Lv33
#359 (Playero Migue) - BRELOOM Lv44
#360 (Playera Estela) - SNORUNT Lv31, LUVDISC Lv33
#361 (Playera Lola) - AMPHAROS Lv44
#362 (Veterano Armando) - SWAMPERT Lv53, ABOMASNOW Lv53, CRADILY Lv56
#363 (Camarero Jose) - UXIE Lv5
#364 (Camarero Jose) - SHELLOS Lv5
#365 (Camarero Jose) - RAMPARDOS Lv5
#366 (Camarera Eliana) - STUNKY Lv25
#367 (Obrero Gerardo) - ARTICUNO Lv35, GLISCOR Lv35
