--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
376 METAGROSS  : Meditación at level 1, Conversión at level 1, Trapicheo at level 1, Pisotón at level 1, Cambia Almas at level 20, Espacio Raro at level 20, Trampa Rocas at level 24, Mov. Espejo at level 28, Rayo Burbuja at level 32, Salpicadura at level 36, Arraigo at level 40, Garra Metal at level 44, Impresionar at level 45, Tajo Cruzado at level 53, Foco Energía at level 62, Cabezazo at level 71
377 REGIROCK   : Drenadoras at level 1, Colm. Hielo at level 1, Meteorobola at level 9, Bola Hielo at level 17, Finta at level 25, Vel. Extrema at level 33, Garra Dragón at level 41, Granizo at level 49, Dulce Aroma at level 57, Pisotón at level 65, Excavar at level 73, Recurrente at level 81, Cabezahierro at level 89
378 REGICE     : Gravedad at level 1, Ataque Ala at level 1, Psicoataque at level 9, Síntesis at level 17, Avalancha at level 25, Pat. S. Alta at level 33, Lanza Mugre at level 41, Bofetón Lodo at level 49, Aire Afilado at level 57, Chapoteolodo at level 65, Gruñido at level 73, At. Rápido at level 81, Velo Sagrado at level 89
379 REGISTEEL  : Golpe at level 1, Lanza Mugre at level 1, Ladrón at level 9, Refugio at level 17, Deseo Oculto at level 25, Reducción at level 33, Espora at level 41, Detección at level 41, Disp. Espejo at level 49, Torbellino at level 57, Garra Umbría at level 65, Legado at level 73, Vendetta at level 73, Poder Pasado at level 81, Foco Respl. at level 89
380 LATIAS     : Golpe at level 1, Maquinación at level 5, Presa at level 10, Fuerza Bruta at level 15, Tierra Viva at level 20, Tijera X at level 25, Salmuera at level 30, Remolino at level 35, Chirrido at level 40, Confusión at level 45, Perforador at level 50, Rayo Hielo at level 55, Doble Equipo at level 60, Gravedad at level 65, Estrujón at level 70
381 LATIOS     : Salmuera at level 1, Ataque Ala at level 5, Velo Sagrado at level 10, Seducción at level 15, Llamarada at level 20, Somnífero at level 25, Picotazo at level 30, Onda Certera at level 35, Mazazo at level 40, Síntesis at level 45, Triturar at level 50, Restricción at level 55, Carga Dragón at level 60, Fijar Blanco at level 65, Gas Venenoso at level 70
382 KYOGRE     : Lluvia Ígnea at level 1, Ácido at level 5, Cornada at level 15, Última Baza at level 20, Onda Certera at level 30, Ronquido at level 35, Tormento at level 45, Cambia Almas at level 50, Danza Pétalo at level 60, Zumbido at level 65, Alboroto at level 75, Aromaterapia at level 80
383 GROUDON    : Psicorrayo at level 1, Hidrochorro at level 5, Megapatada at level 15, Envite Ígneo at level 20, Púas at level 30, Cerca at level 35, Rayo Confuso at level 45, Camelo at level 50, Tambor at level 60, Electrocañón at level 65, Pulimento at level 75, Conjuro at level 80
384 RAYQUAZA   : Bola Neblina at level 1, Refugio at level 5, Tóxico at level 15, Beso Amoroso at level 20, Aire Afilado at level 30, Gas Venenoso at level 35, Atracción at level 45, Remolino at level 50, Castigo at level 60, Chirrido at level 65, Roca Afilada at level 75, Buceo at level 80
385 JIRACHI    : Cambia Almas at level 1, Picadura at level 1, Paranormal at level 5, Acua Jet at level 10, Guillotina at level 15, Daño Secreto at level 20, Puño Hielo at level 25, Tinieblas at level 30, Niebla at level 35, Doblebofetón at level 40, Pisotón at level 45, Fijar Blanco at level 50, Rugido at level 55, Garra Dragón at level 60, Colm. Rayo at level 65, Recurrente at level 70
386 DEOXYS     : Velo Sagrado at level 1, Rayo Hielo at level 1, Armad. Ácida at level 9, Mimético at level 17, Disp. Demora at level 25, Hidrobomba at level 33, Telaraña at level 41, Cola Férrea at level 49, Legado at level 57, Dobleataque at level 65, Finta at level 73, Frío Polar at level 81, Mov. Espejo at level 89, Onda Vacío at level 97
387 TURTWIG    : Hoja Aguda at level 1, Hueso Palo at level 5, Maquinación at level 9, Foco Respl. at level 13, Sonámbulo at level 17, Superdiente at level 21, Manto Espejo at level 25, Auxilio at level 29, Sentencia at level 33, Cara Susto at level 37, Espacio Raro at level 41, Viento Plata at level 45
388 GROTLE     : Patada Baja at level 1, Ida y Vuelta at level 1, Embargo at level 5, Aguante at level 9, Pantallahumo at level 13, Onda Certera at level 17, Hoja Mágica at level 22, Cabezahierro at level 27, Última Baza at level 32, Garra Metal at level 37, Ala de Acero at level 42, Chispazo at level 47, Agarrón at level 52
389 TORTERRA   : Doble Rayo at level 1, Reciclaje at level 1, Aromaterapia at level 1, Cuchillada at level 1, Desquite at level 1, Lengüetazo at level 5, Telépata at level 9, Lanza Mugre at level 13, Granizo at level 17, Contoneo at level 22, Acua Aro at level 27, Puño Hielo at level 32, Al Ataque at level 33, Hueso Palo at level 39, Alivio at level 45, Confusión at level 51, Residuos at level 57
390 CHIMCHAR   : Pájaro Osado at level 1, Golpe Cabeza at level 1, Puño Sombra at level 7, Esfera Aural at level 9, Residuos at level 15, Rayo at level 17, Púas at level 23, Hoja Mágica at level 25, Batido at level 31, Bote at level 33, Llanto Falso at level 39, Telaraña at level 41
391 MONFERNO   : Esfera Aural at level 1, Pájaro Osado at level 1, Buceo at level 1, Bola Hielo at level 7, Resplandor at level 9, Come Sueños at level 14, Empujón at level 16, Absorber at level 19, Vendetta at level 26, Fuego Fatuo at level 29, Acua Jet at level 36, Deslumbrar at level 39, Truco at level 46, Imitación at level 49
392 INFERNAPE  : Rayo Confuso at level 1, Premonición at level 1, Estrujón at level 1, Gancho Alto at level 1, Poder Oculto at level 7, Megacuerno at level 9, Corpulencia at level 14, Auxilio at level 17, Cortefuria at level 21, Campana Cura at level 29, Patada Salto at level 33, Conversión at level 41, Golpe Karate at level 45, Salpicadura at level 53, Triturar at level 57
393 PIPLUP     : Sofoco at level 1, Furia Dragón at level 4, Patada Salto at level 8, Excavar at level 11, Roca Afilada at level 15, Refugio at level 18, Fijar Blanco at level 22, Malicioso at level 25, Hidropulso at level 29, Lanzallamas at level 32, Dragoaliento at level 36, Canto at level 39, Persecución at level 43
394 PRINPLUP   : Palmeo at level 1, Lanza Mugre at level 1, Cabezahierro at level 4, Puño Certero at level 8, Tijera X at level 11, Pistola Agua at level 15, Joya de Luz at level 16, Come Sueños at level 19, Torbellino at level 24, Anulación at level 28, Cortefuria at level 33, A Bocajarro at level 37, Tenaza at level 42, Esfera Aural at level 46, Día Soleado at level 51
395 EMPOLEON   : Golpe Karate at level 1, Come Sueños at level 1, Terremoto at level 1, Finta at level 4, Disp. Espejo at level 8, Burbuja at level 11, Golpe Cuerpo at level 15, Paranormal at level 16, Ala de Acero at level 19, A Bocajarro at level 24, Rayo Hielo at level 28, Estallido at level 33, Velo Sagrado at level 36, Telépata at level 39, Polución at level 46, Deslumbrar at level 52, Triturar at level 59
396 STARLY     : Desenrollar at level 1, Garra Umbría at level 1, Vendetta at level 5, Destructor at level 9, Danza Espada at level 13, Espacio Raro at level 17, Viento Plata at level 21, Día de Pago at level 25, Canto Mortal at level 29, A Defender at level 33, Pulpocañón at level 37
397 STARAVIA   : Enfado at level 1, Respiro at level 1, Giga Impacto at level 1, Destructor at level 5, Impresionar at level 9, Golpe Karate at level 13, Lengüetazo at level 18, Bola Sombra at level 23, Ataque Ala at level 28, Intercambio at level 33, Puñodinámico at level 38, Somnífero at level 43
398 STARAPTOR  : Disp. Espejo at level 1, Conversión at level 1, Tenaza at level 1, Garra Metal at level 1, Desarme at level 5, Bofetón Lodo at level 9, Pulso Umbrío at level 13, Esporagodón at level 18, Mov. Sísmico at level 23, Bola Neblina at level 28, Bloqueo at level 33, Ataque Aéreo at level 34, Dragoaliento at level 41, Patada Giro at level 49
399 BIDOOF     : Avalancha at level 1, Sentencia at level 5, Recurrente at level 9, Energibola at level 13, Paliza at level 17, Poder Oculto at level 21, Chirrido at level 25, Viento Afín at level 29, Torbellino at level 33, Ronquido at level 37, Chapoteolodo at level 41, Cabezazo at level 45
400 BIBAREL    : Acua Cola at level 1, Pat. S. Alta at level 1, Polvo Veneno at level 5, Furia Dragón at level 9, Corte Vacío at level 13, Aire Afilado at level 15, Puño Cometa at level 18, Martillazo at level 23, Triataque at level 28, Auxilio at level 33, Corpulencia at level 38, Espora at level 43, Portazo at level 48, Sustituto at level 53
401 KRICKETOT  : Explosión at level 1, Hidropulso at level 1, Daño Secreto at level 16
402 KRICKETUNE : Restricción at level 1, Puñodinámico at level 1, Pico Taladro at level 10, Chapoteolodo at level 14, Somnífero at level 18, Ataque Óseo at level 22, Truco at level 26, Martillazo at level 30, Lanzarrocas at level 34, Ladrón at level 38, Ida y Vuelta at level 42, Golpe Cuerpo at level 46, Contador at level 50
403 SHINX      : Golpe at level 1, Maquinación at level 5, Cuchillada at level 9, Meteorobola at level 13, Venganza at level 17, Triturar at level 21, Imagen at level 25, Tajo Umbrío at level 29, Psicoataque at level 33, Impactrueno at level 37, Lanzallamas at level 41
404 LUXIO      : Picotazo Ven at level 1, Cabezazo Zen at level 1, Intercambio at level 5, Placaje at level 9, Ultrapuño at level 13, Chupavidas at level 18, Silbato at level 23, Masa Cósmica at level 28, Hip.Colmillo at level 33, Pat. S. Alta at level 38, Ronquido at level 43, Acua Jet at level 48
405 LUXRAY     : Sombra Vil at level 1, Paliza at level 1, Cabezazo Zen at level 1, Doble Rayo at level 5, Bomba Lodo at level 9, Telépata at level 13, Rayo Burbuja at level 18, Fuerza Bruta at level 23, Capa Mágica at level 28, Acua Aro at level 35, Disp. Lodo at level 42, Psicoataque at level 49, Chupavidas at level 56
406 BUDEW      : Envite Ígneo at level 1, Puño Fuego at level 4, Gruñido at level 7, Tiro Vital at level 10, Pin Misil at level 13, Imagen at level 16
407 ROSERADE   : Relevo at level 1, Profecía at level 1, Carga Dragón at level 1, Onda Trueno at level 1, Viento Hielo at level 1
408 CRANIDOS   : Golpe Aéreo at level 1, Psíquico at level 1, Garra Brutal at level 6, Relevo at level 10, Destello at level 15, Paz Mental at level 19, Fuegosagrado at level 24, Adaptación at level 28, Envite Ígneo at level 33, Giga Impacto at level 37, Yo Primero at level 43
409 RAMPARDOS  : Tumba Rocas at level 1, Doble Filo at level 1, Giga Impacto at level 6, Magnitud at level 10, Carga Dragón at level 15, Aire Afilado at level 19, Golpes Furia at level 24, Púas at level 28, Mazazo at level 30, Rastreo at level 36, Bola Sombra at level 43, Fuerza Bruta at level 52
410 SHIELDON   : Pisotón at level 1, Megacuerno at level 1, Pulimento at level 6, Profecía at level 10, Frío Polar at level 15, Puño Hielo at level 19, Joya de Luz at level 24, Lluevehojas at level 28, Confusión at level 33, Persecución at level 37, Picotazo Ven at level 43
411 BASTIODON  : Mismodestino at level 1, Cabezahierro at level 1, Picadura at level 1, Roca Afilada at level 1, Aerochorro at level 6, Velo Sagrado at level 10, Vel. Extrema at level 15, Envite Ígneo at level 19, Maldición at level 24, Estallido at level 28, Doble Rayo at level 30, Espabila at level 36, Llanto Falso at level 43, Fisura at level 52
412 BURMY      : Fuegosagrado at level 1, Picotazo Ven at level 10, Espabila at level 15, Batido at level 20
413 WORMADAM   : Pisotón at level 1, Palmeo at level 10, Látigo Cepa at level 15, Tinieblas at level 20, Psicoataque at level 23, Drenadoras at level 26, Conjuro at level 29, Beso Amoroso at level 32, Tormento at level 35, Al Ataque at level 38, Paz Mental at level 41, Romperrocas at level 44, Megapatada at level 47
414 MOTHIM     : Tajo Aéreo at level 1, Garra Umbría at level 10, Triturar at level 15, Dobleataque at level 20, Camuflaje at level 23, Acua Jet at level 26, Ataque Óseo at level 29, Supersónico at level 32, Camelo at level 35, Torbellino at level 38, Antojo at level 41, Roca Afilada at level 44, Corte Vacío at level 47
415 COMBEE     : Bilis at level 1, Golpe Umbrío at level 1, Embargo at level 13
416 VESPIQUEN  : Bostezo at level 1, Hidrocañón at level 1, Ultrapuño at level 3, Amago at level 7, Frustración at level 9, Copión at level 13, Chispazo at level 15, Planta Feroz at level 19, Estrujón at level 21, Pájaro Osado at level 25, Presente at level 27, Relevo at level 31, Vien. Aciago at level 33, Chupavidas at level 37, Contador at level 39, Puño Drenaje at level 43
417 PACHIRISU  : Lanza Mugre at level 1, Bola Sombra at level 1, Pájaro Osado at level 5, Atracción at level 9, Ascuas at level 13, Premonición at level 17, Cháchara at level 21, Estallido at level 25, Psicoonda at level 29, Tóxico at level 33, Trampa Rocas at level 37
418 BUIZEL     : Danza Caos at level 1, Enfado at level 1, Colm. Ígneo at level 1, Onda Ígnea at level 3, Cambia Fue. at level 6, Rapidez at level 10, Bomba Fango at level 15, Roca Afilada at level 21, Triplepatada at level 28, Danza Lluvia at level 36, Niebla at level 45
419 FLOATZEL   : Copión at level 1, Residuos at level 1, Garra Dragón at level 1, Llanto Falso at level 1, Lanzarrocas at level 1, Desenrollar at level 3, Carga Dragón at level 6, Dulce Aroma at level 10, Ayuda at level 15, Mordisco at level 21, Mal de Ojo at level 26, Autodestruc at level 29, Avalancha at level 39, Atadura at level 50
420 CHERUBI    : Huesomerang at level 1, Pantallahumo at level 7, Patada Ígnea at level 10, Legado at level 13, Trapicheo at level 19, Copión at level 22, Batido at level 28, Danza Pétalo at level 31, Acupresión at level 37, Magnitud at level 40
421 CHERRIM    : Picotazo Ven at level 1, Electrocañón at level 1, Pesadilla at level 7, Confusión at level 10, Descanso at level 13, Hoja Mágica at level 19, Colm. Rayo at level 22, Mofa at level 25, Kinético at level 30, Desarme at level 35, Granizo at level 43, Huesomerang at level 48
422 SHELLOS    : Triataque at level 1, Colm. Rayo at level 2, Pistola Agua at level 4, Salpicar at level 7, Cola Férrea at level 11, Restricción at level 16, Ladrón at level 22, Chupavidas at level 29, Remolino at level 37, Embargo at level 46
423 GASTRODON  : A Defender at level 1, Lluvia Ígnea at level 1, Cabezahierro at level 1, Pulso Dragón at level 1, Buena Baza at level 2, Reducción at level 4, Hidrocañón at level 7, Escupir at level 11, As Oculto at level 16, Esfera Aural at level 22, Chispa at level 29, Alud at level 41, Doble Rayo at level 54
424 AMBIPOM    : Sofoco at level 1, Inversión at level 1, Psicoonda at level 1, Al Ataque at level 1, Trapicheo at level 4, Afilar at level 8, Impactrueno at level 11, Testarazo at level 15, Intercambio at level 18, Paralizador at level 22, Zumbido at level 25, Empujón at level 29, Relevo at level 32, Martillazo at level 36, Truco at level 39, Ronquido at level 43
425 DRIFLOON   : Electrocañón at level 1, Cháchara at level 1, Agarre at level 6, Tornado at level 11, Tambor at level 14, Adaptación at level 17, Premonición at level 22, Espacio Raro at level 27, Recuperación at level 27, Camuflaje at level 30, Rizo Defensa at level 33, Don Natural at level 38, Reserva at level 43
426 DRIFBLIM   : Supersónico at level 1, Bote at level 1, Golpe Karate at level 1, Daño Secreto at level 1, Pistola Agua at level 6, Espabila at level 11, Meteorobola at level 14, Psicoataque at level 17, Látigo Cepa at level 22, Mov. Espejo at level 27, Hiperrayo at level 27, Reflejo at level 32, Remolino at level 37, Triataque at level 44, Danza Caos at level 51
427 BUNEARY    : Doble Golpe at level 1, Sofoco at level 1, Cornada at level 1, Fuegosagrado at level 1, Viento Plata at level 6, Pedrada at level 13, Antojo at level 16, Gran Ojo at level 23, Arraigo at level 26, Acua Jet at level 33, Adaptación at level 36, Dulce Aroma at level 43, Presente at level 46, Ataque Aéreo at level 53
428 LOPUNNY    : Energibola at level 1, Fogonazo at level 1, Rayo Aurora at level 1, Perforador at level 1, Sonámbulo at level 1, Hoja Afilada at level 1, Patada Giro at level 6, Triturar at level 13, Bomba Fango at level 16, Planta Feroz at level 23, Paz Mental at level 26, Excavar at level 33, Deseo Oculto at level 36, Conversión at level 43, Puño Meteoro at level 46, Danza Caos at level 53
429 MISMAGIUS  : Acupresión at level 1, Pisotón at level 1, Frío Polar at level 1, Rizo Defensa at level 1, Energibola at level 1, Mordisco at level 1
430 HONCHKROW  : Auxilio at level 1, Agua Lodosa at level 1, Velo Sagrado at level 1, Mazazo at level 1, Poder Oculto at level 25, Bola Neblina at level 35, Relajo at level 45, Ronquido at level 55
431 GLAMEOW    : Placaje Eléc at level 1, Rugido at level 5, Def. Férrea at level 8, Psicoonda at level 13, Atadura at level 17, Ascuas at level 20, Repetición at level 25, Cuchillada at level 29, Joya de Luz at level 32, Portazo at level 37, Lanzarrocas at level 41, Viento Afín at level 45
432 PURUGLY    : Pulpocañón at level 1, Mazazo at level 1, Puño Drenaje at level 1, Doble Equipo at level 5, Fogonazo at level 8, Cornada at level 13, Anillo Ígneo at level 17, Danza Pluma at level 20, Carámbano at level 25, Conversión at level 29, Vendetta at level 32, Cambia Def. at level 37, Malicioso at level 38, Niebla at level 45, Triturar at level 53
433 CHINGLING  : Vendetta at level 1, Tajo Aéreo at level 6, Atracción at level 9, Mazazo at level 14, Látigo Cepa at level 17, Cabezazo Zen at level 22
434 STUNKY     : Adaptación at level 1, Sentencia at level 1, Batido at level 4, Imagen at level 7, Triturar at level 10, Otra Vez at level 14, Picoteo at level 18, Danza Dragón at level 22, Danza Lluvia at level 27, Lanza Mugre at level 32, Dulce Aroma at level 38, Amnesia at level 44
435 SKUNTANK   : Pantalla Luz at level 1, Danza Espada at level 1, Imagen at level 1, Energibola at level 4, Planta Feroz at level 7, Veneno X at level 10, Golpe Cabeza at level 14, Inversión at level 18, Otra Vez at level 22, Fuego Fatuo at level 27, Batido at level 32, Beso Dulce at level 34, At. Rápido at level 42, Desenrollar at level 52
436 BRONZOR    : Sofoco at level 1, Al Ataque at level 1, Trueno at level 7, Pedrada at level 12, Intercambio at level 14, Joya de Luz at level 19, Somnífero at level 26, Ronquido at level 30, Paliza at level 35, Paranormal at level 37, Chapoteolodo at level 41, Vozarrón at level 49, Giro Fuego at level 52
437 BRONZONG   : Día de Pago at level 1, At. Rápido at level 1, Acupresión at level 1, Demolición at level 1, Destructor at level 1, Envite Ígneo at level 1, Brazo Pincho at level 7, Golpe at level 12, Roca Afilada at level 14, Desarme at level 19, Falsotortazo at level 26, Viento Afín at level 30, Relajo at level 33, Abatidoras at level 38, Foco Energía at level 43, Romperrocas at level 50, Psico-cambio at level 61, Imagen at level 67
438 BONSLY     : Camelo at level 1, Ataque Ala at level 1, Ráfaga at level 6, Estrujón at level 9, Vien. Aciago at level 14, Adaptación at level 17, Paz Mental at level 22, Ácido at level 25, Tormento at level 30, Daño Secreto at level 33, V. Cortante at level 38, Rayo Burbuja at level 41, Llamarada at level 46
439 MIME JR.   : Estímulo at level 1, Beso Amoroso at level 1, Cometa Draco at level 1, Tenaza at level 4, Ayuda at level 8, Desarrollo at level 11, Cortefuria at level 15, Pat. S. Alta at level 18, Confusión at level 22, Pesadilla at level 22, Brecha Negra at level 25, Ronquido at level 29, Psico-cambio at level 32, Tumba Rocas at level 36, Garra Brutal at level 39, Rueda Fuego at level 43, Lanzallamas at level 46, Doble Golpe at level 50
440 HAPPINY    : Fuegosagrado at level 1, Confusión at level 1, Rayo Carga at level 5, Bomba Imán at level 9, Placaje at level 12
441 CHATOT     : Puño Drenaje at level 1, Mordisco at level 5, Roca Afilada at level 9, Doble Equipo at level 13, Pisotón at level 17, Rayo Confuso at level 21, Reciclaje at level 25, Truco Fuerza at level 29, Imagen at level 33, Sentencia at level 37, Golpe Karate at level 41, Anulación at level 45
442 SPIRITOMB  : Picadura at level 1, Cornada at level 1, Bola Sombra at level 1, Cola Veneno at level 1, Carga Dragón at level 1, Foco Energía at level 7, Doble Golpe at level 13, Puño Certero at level 19, Tajo Cruzado at level 25, Auxilio at level 31, Restricción at level 37, Rabia at level 43, Megaagotar at level 49
443 GIBLE      : Trueno at level 1, Cortefuria at level 3, Picotazo at level 7, Magnitud at level 13, Esfera Aural at level 15, Colmillo Ven at level 19, Espacio Raro at level 25, Presa at level 27, Carga at level 31, Patada Baja at level 37
444 GABITE     : Puño Bala at level 1, Golpe Umbrío at level 1, Persecución at level 3, Hidrocañón at level 7, Ataque Furia at level 13, Atadura at level 15, Giro Fuego at level 19, Pulso Umbrío at level 28, Copión at level 33, Poder Pasado at level 40, Descanso at level 49
445 GARCHOMP   : Picotazo Ven at level 1, Furia at level 1, Ascuas at level 1, Estallido at level 1, Planta Feroz at level 1, Látigo Cepa at level 3, Copión at level 7, Acua Cola at level 13, Ala de Acero at level 15, Trueno at level 19, Ciclón at level 28, Amnesia at level 33, Ácido at level 40, Cometa Draco at level 48, Corpulencia at level 55
446 MUNCHLAX   : Metrónomo at level 1, Disp. Lodo at level 1, Aire Afilado at level 1, Día Soleado at level 4, Garra Dragón at level 9, Aromaterapia at level 12, Viento Afín at level 17, Hidrocañón at level 20, Tinieblas at level 25, Onda Ígnea at level 28, Relajo at level 33, Tenaza at level 36, Truco at level 41, Venganza at level 44, Aullido at level 49
447 RIOLU      : Capa Mágica at level 1, Bloqueo at level 1, Colmillo Ven at level 1, Giro Bola at level 6, Placaje Eléc at level 11, Don Natural at level 15, Avalancha at level 19, Rayo Carga at level 24, Yo Primero at level 29
448 LUCARIO    : Venganza at level 1, Buena Baza at level 1, Colm. Hielo at level 1, Fisura at level 1, Desquite at level 1, Triturar at level 6, Mismodestino at level 11, Puño Fuego at level 15, Hidrochorro at level 19, Refugio at level 24, Psicoataque at level 29, Aullido at level 33, Drenadoras at level 37, Enfado at level 42, Granizo at level 47, Onda Ígnea at level 51
449 HIPPOPOTAS : Patada Giro at level 1, Envite Ígneo at level 1, Lanzamiento at level 7, Garra Umbría at level 13, A Defender at level 19, Poder Oculto at level 25, Meditación at level 31, Alud at level 37, Burbuja at level 44, Chispazo at level 50
450 HIPPOWDON  : Antojo at level 1, Cola Veneno at level 1, Patada Salto at level 1, Guillotina at level 1, Silbato at level 1, Giga Impacto at level 1, Colm. Hielo at level 1, V. Cortante at level 7, Pájaro Osado at level 13, Falsotortazo at level 19, Patada Giro at level 25, Tormento at level 31, Alivio at level 40, Machada at level 50, Agarrón at level 60
451 SKORUPI    : Psicorrayo at level 1, Tierra Viva at level 1, Rueda Fuego at level 1, Canto at level 6, Placaje at level 12, Carámbano at level 17, Corte Vacío at level 23, Colm. Rayo at level 28, Profecía at level 34, Humareda at level 39, Púas Tóxicas at level 45, Hidropulso at level 50
452 DRAPION    : Mofa at level 1, Púas at level 1, Ataque Furia at level 1, Kinético at level 1, Estrujón at level 1, Puya Nociva at level 1, Testarazo at level 1, Frío Polar at level 6, Tormento at level 12, Salmuera at level 17, Ala de Acero at level 23, Megapuño at level 28, Mov. Sísmico at level 34, Planta Feroz at level 39, Picotazo at level 49, Día de Pago at level 58
453 CROAGUNK   : Puñodinámico at level 1, Bilis at level 3, Ronquido at level 8, Cabezahierro at level 10, Lluevehojas at level 15, Anticura at level 17, Escupir at level 22, Amnesia at level 24, Pantallahumo at level 29, Martillazo at level 31, Garra Brutal at level 36, Puño Trueno at level 38, Manto Espejo at level 43, Pulso Dragón at level 45
454 TOXICROAK  : Psico-corte at level 1, Espabila at level 1, Tijera X at level 1, Esfera Aural at level 3, Beso Dulce at level 8, Sentencia at level 10, Onda Ígnea at level 15, Onda Voltio at level 17, Bofetón Lodo at level 22, Psíquico at level 24, Lengüetazo at level 29, Megapatada at level 31, Rugido at level 36, A Bocajarro at level 41, Retroceso at level 49, Maquinación at level 54
455 CARNIVINE  : Psico-corte at level 1, Puño Fuego at level 1, Colm. Rayo at level 7, Bofetón Lodo at level 11, Metrónomo at level 17, Presente at level 21, Llamarada at level 27, Megaagotar at level 31, As Oculto at level 31, Agilidad at level 31, Frío Polar at level 37, Ida y Vuelta at level 41, Cola Veneno at level 47
456 FINNEON    : Carga Dragón at level 1, Danza Pluma at level 6, Onda Ígnea at level 10, Protección at level 13, Presa at level 17, Cabezazo at level 22, Puño Fuego at level 26, Legado at level 29, Relevo at level 33, Ataque Furia at level 38, Cambia Def. at level 42, Afilar at level 45, Chupavidas at level 49
457 LUMINEON   : Puño Sombra at level 1, Conversión at level 1, Bola Sombra at level 1, Onda Voltio at level 6, Masa Cósmica at level 10, Bomba Sónica at level 13, Puño Certero at level 17, Camuflaje at level 22, Levitón at level 26, Doble Golpe at level 29, Psico-corte at level 35, Hipnosis at level 42, Hoja Mágica at level 48, Día de Pago at level 53, Lengüetazo at level 59
458 MANTYKE    : Sombra Vil at level 1, Sofoco at level 1, Viento Hielo at level 4, Látigo at level 10, Beso Amoroso at level 13, Maquinación at level 19, Foco Energía at level 22, Impresionar at level 28, Rapidez at level 31, Supersónico at level 37, Silbato at level 40, Sonámbulo at level 46, Puño Mareo at level 49
459 SNOVER     : Poder Oculto at level 1, Resplandor at level 1, Respiro at level 5, Bomba Fango at level 9, Corte Vacío at level 13, Dobleataque at level 17, Cortefuria at level 21, Patada Giro at level 26, Energibola at level 31, Enfado at level 36, Reserva at level 41, Escupir at level 46
460 ABOMASNOW  : Brecha Negra at level 1, Cara Susto at level 1, Viento Hielo at level 1, Colm. Hielo at level 1, Hip.Colmillo at level 1, Giro Fuego at level 5, Reserva at level 9, Alivio at level 13, Truco at level 17, Rayo Aurora at level 21, Repr. Metal at level 26, Demolición at level 31, Trampa Rocas at level 36, Trueno at level 47, Sonámbulo at level 58
461 WEAVILE    : Alud at level 1, Agilidad at level 1, Doble Patada at level 1, Magnitud at level 1, Cortefuria at level 1, A Defender at level 1, Puño Trueno at level 1, Garra Dragón at level 8, Placaje at level 10, Pesadilla at level 14, Latigazo at level 21, Zumbido at level 24, Látigo Cepa at level 28, Amago at level 35, Viento Plata at level 38, Fortaleza at level 42, Guillotina at level 49
462 MAGNEZONE  : Envite Ígneo at level 1, Cola Férrea at level 1, Sonámbulo at level 1, Danza Espada at level 1, Bostezo at level 1, Puñodinámico at level 1, Puño Trueno at level 6, Dobleataque at level 11, Rayo Hielo at level 14, Paliza at level 17, Onda Vacío at level 22, Sustituto at level 27, Psicoataque at level 30, Bilis at level 34, Espacio Raro at level 40, Manto Espejo at level 46, Armad. Ácida at level 50, Golpe Karate at level 54, Al Ataque at level 60
463 LICKILICKY : Triturar at level 1, Salpicar at level 5, Agarre at level 9, Mimético at level 13, Anulación at level 17, Confusión at level 21, Bomba Lodo at level 25, Cola Férrea at level 29, Hierba Lazo at level 33, Palmeo at level 37, Colm. Hielo at level 41, Pesadilla at level 45, Vendetta at level 49, Paranormal at level 53, Ataque Óseo at level 57
464 RHYPERIOR  : Embargo at level 1, Torbellino at level 1, Onda Ígnea at level 1, Rayo Burbuja at level 1, Rayo Solar at level 1, Rencor at level 9, Puño Cometa at level 13, Hoja Mágica at level 21, Bloqueo at level 25, Remolino at level 33, Psico-corte at level 37, Confusión at level 42, Imagen at level 45, Premonición at level 49, Mismodestino at level 57, Fijar Blanco at level 61
465 TANGROWTH  : Placaje Eléc at level 1, Psico-corte at level 1, Megapuño at level 5, Zumbido at level 8, Gigadrenado at level 12, Cola Férrea at level 15, Cortefuria at level 19, Aguante at level 22, Paranormal at level 26, Luz Lunar at level 29, Premonición at level 33, Empujón at level 36, Cháchara at level 40, Rizo Defensa at level 43, Rayo Burbuja at level 47, Pistola Agua at level 50, Sol Matinal at level 54, Patada Ígnea at level 57
466 ELECTIVIRE : Foco Energía at level 1, Bofetón Lodo at level 1, Cabezazo Zen at level 1, Luz Lunar at level 1, Carga Dragón at level 1, Camuflaje at level 7, Colm. Ígneo at level 10, Picadura at level 16, Hidrochorro at level 19, Velo Sagrado at level 25, Kinético at level 28, Burbuja at level 37, Malicioso at level 43, Chispazo at level 52, Bostezo at level 58, Clavo Cañón at level 67
467 MAGMORTAR  : Atracción at level 1, Rueda Fuego at level 1, Púas at level 1, Cháchara at level 1, Al Ataque at level 1, Telaraña at level 7, Ataque Ala at level 10, Rayo Solar at level 16, Demolición at level 19, Superdiente at level 25, Puño Bala at level 28, Batido at level 37, Hidrocañón at level 43, Bucle Arena at level 52, A Bocajarro at level 58, Megapuño at level 67
468 TOGEKISS   : Sumisión at level 1, Profecía at level 1, Confusión at level 1, Buceo at level 1
