--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
334 ALTARIA    : PAT. S. ALTA at level 1, AT. RÁPIDO at level 1, DESQUITE at level 1, DRAGOALIENTO at level 1, HOJA AFILADA at level 8, BOSTEZO at level 11, COLA FÉRREA at level 18, GOLPE CUERPO at level 21, GOLPES FURIA at level 28, MASA CÓSMICA at level 31, METRÓNOMO at level 35, CORPULENCIA at level 40, ATADURA at level 45, ESPORAGODÓN at level 54, FALSOTORTAZO at level 59
335 ZANGOOSE   : GIGADRENADO at level 1, RENCOR at level 4, RÁFAGA at level 7, RAYO at level 10, ESCUPIR at level 13, SILBATO at level 19, DESTRUCTOR at level 25, CABEZAZO at level 31, BLOQUEO at level 37, CUCHILLADA at level 46, LÁTIGO CEPA at level 55
336 SEVIPER    : IMAGEN at level 1, PREMONICIÓN at level 7, DOBLE EQUIPO at level 10, DESENROLLAR at level 16, GOLPE AÉREO at level 19, LENGÜETAZO at level 25, BATIDO at level 28, FUERZA BRUTA at level 34, PSICORRAYO at level 37, ENCANTO at level 43
337 LUNATONE   : BLOQUEO at level 1, SOFOCO at level 1, HIDROCHORRO at level 7, ONDA VOLTIO at level 13, LLANTO FALSO at level 19, DESEO at level 25, SORPRESA at level 31, AGUA LODOSA at level 37, HIDROBOMBA at level 43, REMOLINO at level 49
338 SOLROCK    : TRUENO at level 1, COLMILLO VEN at level 1, HOJA AFILADA at level 7, AFILAR at level 13, TAMBOR at level 19, AMORTIGUADOR at level 25, ATAQUE AÉREO at level 31, AGARRE at level 37, VELO SAGRADO at level 43, CANTO MORTAL at level 49
339 BARBOACH   : GOLPE CUERPO at level 1, AYUDA at level 6, DEMOLICIÓN at level 6, PUÑO FUEGO at level 11, IMPRESIONAR at level 16, DANZA PÉTALO at level 21, RUEDA FUEGO at level 26, DANZA ESPADA at level 26, ANILLO ÍGNEO at level 31, BURBUJA at level 36, RECURRENTE at level 41
340 WHISCASH   : CAPA MÁGICA at level 1, ESQUEMA at level 1, FORTALEZA at level 1, AVALANCHA at level 1, PARANORMAL at level 6, REFLEJO at level 6, MEGAAGOTAR at level 11, COLMILLO VEN at level 16, AMNESIA at level 21, RAYO BURBUJA at level 26, PUÑO HIELO at level 26, MAL DE OJO at level 36, ATAQUE ARENA at level 46, PICOTAZO at level 56
341 CORPHISH   : TIRO VITAL at level 1, RESIDUOS at level 7, ONDA TRUENO at level 10, TORBELLINO at level 13, BRAZO PINCHO at level 20, METEOROBOLA at level 23, PATADA SALTO at level 26, PUÑO COMETA at level 32, ANULACIÓN at level 35, INVERSIÓN at level 38, LLAMARADA at level 44
342 CRAWDAUNT  : PAZ MENTAL at level 1, GIRO FUEGO at level 1, AMNESIA at level 1, MEGAPATADA at level 1, SUSTITUTO at level 7, ECO METÁLICO at level 10, TRUCO at level 13, PSICOONDA at level 20, DANZA DRAGÓN at level 23, TELETRANSP at level 26, RAYO SOLAR at level 34, PUÑO FUEGO at level 39, BESO AMOROSO at level 44, FALSOTORTAZO at level 52
343 BALTOY     : DAÑO SECRETO at level 1, GRANIZO at level 3, PATADA ÍGNEA at level 5, ASCUAS at level 7, PUÑO COMETA at level 11, GARRA BRUTAL at level 15, SÍNTESIS at level 19, BESO DULCE at level 25, AFILAR at level 31, PSICOATAQUE at level 37, DESTRUCTOR at level 45
344 CLAYDOL    : BOLA HIELO at level 1, PROTECCIÓN at level 1, AZOTE at level 1, HIDROPULSO at level 1, SUPERDIENTE at level 3, DANZA PÉTALO at level 5, DISP. DEMORA at level 7, ESPORA at level 11, PEDRADA at level 15, DEF. FÉRREA at level 19, AEROCHORRO at level 25, PANTALLAHUMO at level 31, MIMÉTICO at level 36, IMPRESIONAR at level 42, PLACAJE ELÉC at level 55
345 LILEEP     : GIGADRENADO at level 1, ONDA TRUENO at level 8, TRIATAQUE at level 15, PLACAJE at level 22, BOMBA HUEVO at level 29, FORTALEZA at level 36, CARÁMBANO at level 43, PANTALLA LUZ at level 50, FURIA DRAGÓN at level 50, BATIDO at level 50
346 CRADILY    : BOMBA SÓNICA at level 1, DISP. DEMORA at level 1, TORM. ARENA at level 1, GIGADRENADO at level 1, HIDROPULSO at level 8, ATAQUE ALA at level 15, MISMODESTINO at level 22, TRITURAR at level 29, ANULACIÓN at level 36, AT. RÁPIDO at level 48, GOLPE CUERPO at level 60, FISURA at level 60, AMNESIA at level 60
347 ANORITH    : CABEZAZO at level 1, BOTE at level 7, REDUCCIÓN at level 13, PUÑO SOMBRA at level 19, RAYO CONFUSO at level 25, MÁS PSIQUE at level 31, SONÁMBULO at level 37, RAYO HIELO at level 43, ESPORA at level 49, CAMUFLAJE at level 55
348 ARMALDO    : DETECCIÓN at level 1, TELÉPATA at level 1, BUCLE ARENA at level 1, PUÑO HIELO at level 1, CORNADA at level 7, DESARME at level 13, RETROCESO at level 19, ATADURA at level 25, CANTO MORTAL at level 31, CANTO at level 37, VENTISCA at level 46, MEGACUERNO at level 55, HUESO PALO at level 64
349 FEEBAS     : VIENTO PLATA at level 1, TRUCO at level 15, TINIEBLAS at level 30
350 MILOTIC    : MEGAPATADA at level 1, METRÓNOMO at level 5, ANULACIÓN at level 10, PUÑO COMETA at level 15, POLUCIÓN at level 20, CHISPA at level 25, RECUPERACIÓN at level 30, FURIA DRAGÓN at level 35, AEROCHORRO at level 40, PUÑO TRUENO at level 45, PARALIZADOR at level 50
351 CASTFORM   : ALA DE ACERO at level 1, ANTOJO at level 10, CONVERSIÓN at level 10, AROMATERAPIA at level 10, CLAVO CAÑÓN at level 20, RELEVO at level 20, MORDISCO at level 20, DESENROLLAR at level 30
352 KECLEON    : ESPORA at level 1, RELAJO at level 1, REPETICIÓN at level 1, IMPRESIONAR at level 1, AEROCHORRO at level 1, ARMAD. ÁCIDA at level 4, EMPUJÓN at level 7, EXCAVAR at level 12, GIRO FUEGO at level 17, LUZ LUNAR at level 24, HOJA AFILADA at level 31, V. CORTANTE at level 40, PARALIZADOR at level 49
353 SHUPPET    : BOMBA HUEVO at level 1, PATADA ÍGNEA at level 8, GOLPE KARATE at level 13, PATADA SALTO at level 20, RASTREO at level 25, DOBLEATAQUE at level 32, GOLPE at level 37, MOFA at level 44, CICLÓN at level 49, CANTO at level 56
354 BANETTE    : INTERCAMBIO at level 1, AGILIDAD at level 1, GOLPES FURIA at level 1, DOBLE FILO at level 1, GARRA DRAGÓN at level 8, AGUANTE at level 13, DISP. LODO at level 20, RESERVA at level 25, MOV. SÍSMICO at level 32, ONDA TRUENO at level 39, GARRA BRUTAL at level 48, TORBELLINO at level 55, PRESA at level 64
355 DUSKULL    : GOLPE CABEZA at level 1, PISOTÓN at level 1, BURBUJA at level 5, SOMNÍFERO at level 12, SALPICADURA at level 16, ONDA TRUENO at level 23, PROTECCIÓN at level 27, SUPERSÓNICO at level 34, VENGANZA at level 38, MARTILLAZO at level 45, AUTODESTRUC at level 49
356 DUSCLOPS   : ÁCIDO at level 1, COME SUEÑOS at level 1, ROBO at level 1, COLMILLO VEN at level 1, SALPICADURA at level 5, AEROCHORRO at level 12, CONFUSIÓN at level 16, ATAQUE ALA at level 23, ANILLO ÍGNEO at level 27, PUÑO COMETA at level 34, INTERCAMBIO at level 37, ESQUEMA at level 41, PSÍQUICO at level 51, GIRO FUEGO at level 58
357 TROPIUS    : DANZA DRAGÓN at level 1, VIENTO PLATA at level 1, REFLEJO at level 7, HOJA MÁGICA at level 11, GOLPE AÉREO at level 17, AVALANCHA at level 21, PUÑO COMETA at level 27, MÁS PSIQUE at level 31, ESPORAGODÓN at level 37, LADRÓN at level 41, HIDROCHORRO at level 47
358 CHIMECHO   : HIDROCAÑÓN at level 1, SOMNÍFERO at level 6, VELO SAGRADO at level 9, TRAGAR at level 14, DÍA SOLEADO at level 17, LENGÜETAZO at level 22, PUÑODINÁMICO at level 25, VENGANZA at level 30, TELARAÑA at level 33, TENAZA at level 38, CAMPANA CURA at level 41, GARRA DRAGÓN at level 46
359 ABSOL      : PUÑODINÁMICO at level 1, TORM. ARENA at level 5, BOMBA HUEVO at level 9, SOMNÍFERO at level 13, RESERVA at level 17, KINÉTICO at level 21, GOLPE at level 26, PUÑO METEORO at level 31, CORNADA at level 36, HIPNOSIS at level 41, PRESENTE at level 46
360 WYNAUT     : RELAJO at level 1, SALPICADURA at level 1, DEMOLICIÓN at level 1, FALSOTORTAZO at level 15, PSICOATAQUE at level 15, ATADURA at level 15, NIEVE POLVO at level 15
361 SNORUNT    : ROBO at level 1, ATAQUE ALA at level 1, COME SUEÑOS at level 7, MANTO ESPEJO at level 10, DISP. LODO at level 16, SILBATO at level 19, PROFECÍA at level 25, CONTONEO at level 28, FRÍO POLAR at level 34, PICO TALADRO at level 37, DESQUITE at level 43
362 GLALIE     : ATAQUE ALA at level 1, FURIA DRAGÓN at level 1, ANTOJO at level 1, CABEZAZO at level 1, AFILAR at level 7, ATAQUE FURIA at level 10, RAYO SOLAR at level 16, AGUA LODOSA at level 19, CHAPOTEOLODO at level 25, RECICLAJE at level 28, TORM. ARENA at level 34, LANZARROCAS at level 42, PUÑODINÁMICO at level 53, COLA FÉRREA at level 61
363 SPHEAL     : MASA CÓSMICA at level 1, AGARRE at level 1, DEMOLICIÓN at level 1, ESPORA at level 7, RAYO BURBUJA at level 13, PERFORADOR at level 19, ALIVIO at level 25, MISMODESTINO at level 31, PALIZA at level 37, METEOROBOLA at level 37, FOCO ENERGÍA at level 43, CARGA at level 49
364 SEALEO     : ATAQUE ÓSEO at level 1, ANILLO ÍGNEO at level 1, HIDROPULSO at level 1, COLA VENENO at level 1, MIMÉTICO at level 7, MEGAPUÑO at level 13, PSICORRAYO at level 19, DRENADORAS at level 25, MEGACUERNO at level 31, POLVO VENENO at level 39, TORNADO at level 39, TIRO VITAL at level 47, PICOTAZO at level 55
365 WALREIN    : POLUCIÓN at level 1, AT. RÁPIDO at level 1, SUPERSÓNICO at level 1, AGARRE at level 1, CONTONEO at level 7, KINÉTICO at level 13, RESIDUOS at level 19, PUÑO METEORO at level 25, TÓXICO at level 31, DANZA LLUVIA at level 39, ESQUEMA at level 39, DESTRUCTOR at level 50, MARTILLAZO at level 61
366 CLAMPERL   : GRUÑIDO at level 1, RELAJO at level 1, CAMUFLAJE at level 1, TRIATAQUE at level 1
367 HUNTAIL    : RAYO AURORA at level 1, VOZARRÓN at level 8, ATRACCIÓN at level 15, PSICOONDA at level 22, SILBATO at level 29, LÁTIGO at level 36, BURBUJA at level 43, VEL. EXTREMA at level 50
368 GOREBYSS   : PUÑO TRUENO at level 1, CAMPANA CURA at level 8, PERFORADOR at level 15, CORNADA at level 22, RIZO DEFENSA at level 29, AGUA LODOSA at level 36, PATADA BAJA at level 43, DÍA SOLEADO at level 50
369 RELICANTH  : MOV. ESPEJO at level 1, HIDROCAÑÓN at level 1, GOLPES FURIA at level 8, NIEVE POLVO at level 15, ENCANTO at level 22, DISP. DEMORA at level 29, CARÁMBANO at level 36, TORNADO at level 43, ONDA ÍGNEA at level 50, EMPUJÓN at level 57, FINTA at level 64
370 LUVDISC    : PSÍQUICO at level 1, GARRA METAL at level 4, INTERCAMBIO at level 12, DANZA PÉTALO at level 16, RONQUIDO at level 24, CARÁMBANO at level 28, AGUA LODOSA at level 36, BESO AMOROSO at level 40, GRUÑIDO at level 48
371 BAGON      : GOLPE at level 1, PRESENTE at level 5, TORBELLINO at level 9, ATAQUE ÓSEO at level 17, TAJO CRUZADO at level 21, AIRE AFILADO at level 25, ESTALLIDO at level 33, PROTECCIÓN at level 37, ASCUAS at level 41, ADAPTACIÓN at level 49, BUCLE ARENA at level 53
372 SHELGON    : MEGAAGOTAR at level 1, RAYO HIELO at level 1, PATADA BAJA at level 1, PSÍQUICO at level 1, BOMBA LODO at level 5, PANTALLAHUMO at level 9, MEGAPUÑO at level 17, TENAZA at level 21, ALA DE ACERO at level 25, PICOTAZO at level 30, TELARAÑA at level 38, ESPORA at level 47, DERRIBO at level 56, IMITACIÓN at level 69, HIPNOSIS at level 78
373 SALAMENCE  : PÚAS at level 1, RETROCESO at level 1, CANTO MORTAL at level 1, RAYO SOLAR at level 1, GUILLOTINA at level 5, BURBUJA at level 9, RAYO at level 17, DESENROLLAR at level 21, PUÑO MAREO at level 25, CHUPAVIDAS at level 30, ANTOJO at level 38, TORM. ARENA at level 47, NIEVE POLVO at level 50, PAT. S. ALTA at level 61, ALA DE ACERO at level 79, LADRÓN at level 93
374 BELDUM     : PODER PASADO at level 1
375 METANG     : ENFADO at level 1, ALBOROTO at level 20, INTERCAMBIO at level 20, CUCHILLADA at level 26, AULLIDO at level 32, FRÍO POLAR at level 38, POLVO VENENO at level 44, AZOTE at level 50, AEROCHORRO at level 56, DESTRUCTOR at level 62
376 METAGROSS  : MALICIOSO at level 1, LENGÜETAZO at level 1, PROTECCIÓN at level 1, GOLPE CUERPO at level 1, HUESO PALO at level 20, TIRO VITAL at level 20, PREMONICIÓN at level 26, TRITURAR at level 32, DEMOLICIÓN at level 38, TINIEBLAS at level 44, CHIRRIDO at level 55, CONVERSIÓN at level 66, ARMAD. ÁCIDA at level 77
377 REGIROCK   : CUCHILLADA at level 1, LANZARROCAS at level 9, PRESA at level 17, ATAQUE FURIA at level 25, DOBLE EQUIPO at level 33, MASA CÓSMICA at level 41, PLACAJE at level 49, FUERZA BRUTA at level 57, PSÍQUICO at level 65
378 REGICE     : VENTISCA at level 1, RAYO AURORA at level 9, LEGADO at level 17, TÓXICO at level 25, HIDROCAÑÓN at level 33, TRITURAR at level 41, PORTAZO at level 49, HIDROPULSO at level 57, RECUPERACIÓN at level 65
379 REGISTEEL  : COLA VENENO at level 1, PUÑO HIELO at level 9, NIEVE POLVO at level 17, ATAQUE ÓSEO at level 25, SOFOCO at level 33, LEGADO at level 41, BOMBA LODO at level 41, COSQUILLAS at level 49, MAGNITUD at level 57, DANZA CAOS at level 65
380 LATIAS     : EXCAVAR at level 1, CLAVO CAÑÓN at level 5, MARTILLAZO at level 10, BESO DULCE at level 15, ADAPTACIÓN at level 20, PAZ MENTAL at level 25, ATAQUE ÓSEO at level 30, FINTA at level 35, FALSOTORTAZO at level 40, IMITACIÓN at level 45, DAÑO SECRETO at level 50
381 LATIOS     : AEROCHORRO at level 1, PORTAZO at level 5, HIPNOSIS at level 10, CAPA MÁGICA at level 15, CHAPOTEOLODO at level 20, FUEGOSAGRADO at level 25, AT. RÁPIDO at level 30, TRIPLEPATADA at level 35, PANTALLAHUMO at level 40, ECO METÁLICO at level 45, GOLPES FURIA at level 50
382 KYOGRE     : CUCHILLADA at level 1, AGUA LODOSA at level 5, SALPICADURA at level 15, PAZ MENTAL at level 20, RESIDUOS at level 30, CONTADOR at level 35, FRÍO POLAR at level 45, TIRO VITAL at level 50, PICOTAZO VEN at level 60, TRITURAR at level 65, LADRÓN at level 75
383 GROUDON    : RESPLANDOR at level 1, TÓXICO at level 5, BLOQUEO at level 15, BOMBA SÓNICA at level 20, PLACAJE at level 30, PLACAJE ELÉC at level 35, FURIA DRAGÓN at level 45, FOCO ENERGÍA at level 50, PORTAZO at level 60, HIPNOSIS at level 65, RAYO BURBUJA at level 75
384 RAYQUAZA   : GARRA METAL at level 1, ARAÑAZO at level 5, ABSORBER at level 15, ATAQUE ÓSEO at level 20, BATIDO at level 30, PUÑO HIELO at level 35, CONVERSIÓN at level 45, ATAQUE ARENA at level 50, DESTRUCTOR at level 60, PALIZA at level 65, EXPLOSIÓN at level 75
385 JIRACHI    : PUÑO CERTERO at level 1, PUÑODINÁMICO at level 1, EXCAVAR at level 5, CAMELO at level 10, SILBATO at level 15, GIGADRENADO at level 20, RELEVO at level 25, ADAPTACIÓN at level 30, CONFUSIÓN at level 35, CARGA at level 40, CICLÓN at level 45, SOMNÍFERO at level 50
386 DEOXYS     : ELECTROCAÑÓN at level 1, HOJA AFILADA at level 1, PERSECUCIÓN at level 5, LEGADO at level 10, PUÑO CERTERO at level 15, ATAQUE ALA at level 20, ULTRAPUÑO at level 25, REFUGIO at level 30, POLVO VENENO at level 35, ALBOROTO at level 40, HIP.COLMILLO at level 45, RÁFAGA at level 50

--Trainers Pokemon--
#1 (MONTAÑERO SOREN)@3162BC - MASQUERAIN Lv21
#2 (EQUIPO AQUA SOLDADO)@3162E4 - DUNSPARCE Lv32
#3 (EQUIPO AQUA SOLDADO)@31630C - ILLUMISE Lv31, VULPIX Lv31
#4 (EQUIPO AQUA SOLDADO)@316334 - SPINDA Lv32
#5 (EQUIPO AQUA SOLDADO)@31635C - TROPIUS Lv32
#6 (EQUIPO AQUA SOLDADO)@316384 - NINJASK Lv36
#7 (EQUIPO AQUA SOLDADO)@3163AC - JOLTEON Lv36
#8 (EQUIPO AQUA SOLDADO)@3163D4 - NIDORAN♂ Lv36
#9 (CRIAPOKéMON GABILA)@3163FC - CELEBI Lv26, NUZLEAF Lv26, HOUNDOOM Lv26, POOCHYENA Lv26, WHISMUR Lv26, MAGMAR Lv26
#10 (EQUIPO AQUA SOLDADO)@316424 - NUMEL Lv9
#11 (ENTRE. GUAY MARCE)@31644C - CHINCHOU Lv29, GULPIN Lv29
#12 (ORNITÓLOGO ALBER)@316474 - HORSEA Lv30, BELLOSSOM Lv30
#13 (POKéCOLECTOR MANU)@31649C - SURSKIT Lv30, TANGELA Lv30
#14 (EQUIPO AQUA SOLDADO)@3164C4 - REGISTEEL Lv36
#15 (NADADOR DERO)@3164EC - FEEBAS Lv34
#16 (EQUIPO AQUA SOLDADO)@316514 - MAREEP Lv11
#17 (EQUIPO AQUA SOLDADO)@31653C - COMBUSKEN Lv27, SEADRA Lv27
#18 (EQUIPO AQUA SOLDADO)@316564 - GIRAFARIG Lv27, UMBREON Lv27
#19 (EQUIPO AQUA SOLDADO)@31658C - MEOWTH Lv26, KABUTO Lv26, MACHOKE Lv26
#20 (EQUIPO AQUA SOLDADO)@3165B4 - KYOGRE Lv15
#21 (EQUIPO AQUA SOLDADO)@3165DC - LATIAS Lv14, LEDYBA Lv14
#22 (EQUIPO MAGMA SOLDADO)@316604 - REGIROCK Lv32
#23 (EQUIPO AQUA SOLDADO)@31662C - SWALOT Lv32
#24 (EQUIPO AQUA SOLDADO)@316654 - SNEASEL Lv32
#25 (EQUIPO AQUA SOLDADO)@31667C - AMPHAROS Lv30, KRABBY Lv30
#26 (EQUIPO AQUA SOLDADO)@3166A4 - SHELGON Lv28
#27 (EQUIPO AQUA SOLDADO)@3166CC - LUGIA Lv32
#28 (EQUIPO AQUA SOLDADO)@3166F4 - GRAVELER Lv32
#29 (POKéABU FREDO)@31671C - TEDDIURSA Lv30, ZIGZAGOON Lv30
#30 (ADMIN. AQUA TOLO)@316744 - ANORITH Lv34, VOLBEAT Lv34
#31 (KARATEKA ZANDER)@31676C - GLOOM Lv31
#32 (ADMIN. AQUA SILVINA)@316794 - PERSIAN Lv28, OMASTAR Lv28
#33 (ADMIN. AQUA SILVINA)@3167BC - ILLUMISE Lv37, HITMONCHAN Lv37
#34 (LÍDER AQUA AQUILES)@3167E4 - CATERPIE Lv41, GRAVELER Lv41, BAGON Lv43
#35 (BRUJITA LEA)@31680C - SWAMPERT Lv31
#36 (SRTA. AROMA AZUCENA)@316834 - SLOWPOKE Lv14, MAKUHITA Lv14
#37 (SRTA. AROMA ROSA)@31685C - LANTURN Lv14, SLAKOTH Lv14, CROBAT Lv14
#38 (ENTRE. GUAY FEDI)@316884 - DEOXYS Lv43, WEEZING Lv43
#39 (SRTA. AROMA VIOLETA)@3168AC - DELIBIRD Lv26, HYPNO Lv26
#40 (SRTA. AROMA ROSA)@3168D4 - GROUDON Lv26, MANECTRIC Lv26
#41 (SRTA. AROMA ROSA)@3168FC - LICKITUNG Lv28, HORSEA Lv28, GLIGAR Lv28
#42 (SRTA. AROMA ROSA)@316924 - BULBASAUR Lv31, SEADRA Lv31, STARYU Lv31
#43 (SRTA. AROMA ROSA)@31694C - METAGROSS Lv34, LUVDISC Lv34, LOMBRE Lv34
#44 (RUINAMANÍACO DACIO)@316974 - JUMPLUFF Lv23
#45 (RUINAMANÍACO CHICHO)@31699C - IGGLYBUFF Lv27, CASCOON Lv27, SPOINK Lv27
#46 (RUINAMANÍACO FAUSTO)@3169C4 - GOLDEEN Lv25, TYROGUE Lv25
#47 (RUINAMANÍACO DACIO)@3169EC - MACHOKE Lv27
#48 (RUINAMANÍACO DACIO)@316A14 - FURRET Lv30
#49 (RUINAMANÍACO DACIO)@316A3C - WHISMUR Lv33
#50 (RUINAMANÍACO DACIO)@316A64 - CLEFFA Lv36
#51 (PERIODISTAS GABI-TEO)@316A8C - SQUIRTLE Lv17, METAPOD Lv17
#52 (PERIODISTAS GABI-TEO)@316AB4 - TROPIUS Lv27, PICHU Lv27
#53 (PERIODISTAS GABI-TEO)@316ADC - MEWTWO Lv30, BAYLEEF Lv30
#54 (PERIODISTAS GABI-TEO)@316B04 - PARASECT Lv33, MEGANIUM Lv33
#55 (PERIODISTAS GABI-TEO)@316B2C - CARVANHA Lv36, DROWZEE Lv36
#56 (PERIODISTAS GABI-TEO)@316B54 - ESPEON Lv39, MEOWTH Lv39
#57 (PLAYERA LOLA)@316B7C - VIBRAVA Lv12, PINECO Lv12
#58 (PLAYERA AGUSTINA)@316BA4 - POLIWHIRL Lv26
#59 (PLAYERA GEMA)@316BCC - SKIPLOOM Lv26
#60 (PLAYERA LOLA)@316BF4 - PINSIR Lv26, VOLTORB Lv26
#61 (PLAYERA LOLA)@316C1C - TYPHLOSION Lv29, NIDORAN♀ Lv29
#62 (PLAYERA LOLA)@316C44 - OMASTAR Lv32, SHEDINJA Lv32
#63 (PLAYERA LOLA)@316C6C - MILTANK Lv35, BANETTE Lv35
#64 (PLAYERO RICHI)@316C94 - BARBOACH Lv13
#65 (PLAYERO JANDRO)@316CBC - CHARMANDER Lv12, YANMA Lv12
#66 (PLAYERO CARMELO)@316CE4 - ARBOK Lv26
#67 (PLAYERO RICHI)@316D0C - DRAGONITE Lv27
#68 (PLAYERO RICHI)@316D34 - PONYTA Lv30
#69 (PLAYERO RICHI)@316D5C - TOTODILE Lv33
#70 (PLAYERO RICHI)@316D84 - NOCTOWL Lv36
#71 (ENTRE. GUAY ANTONIO)@316DAC - PARAS Lv26
#72 (ENTRE. GUAY PASCUAL)@316DD4 - SPINDA Lv26
#73 (ENTRE. GUAY JORGE)@316DFC - NIDOKING Lv26
#74 (ENTRE. GUAY BLAS)@316E24 - RALTS Lv26
#75 (ENTRE. GUAY PERICO)@316E4C - REGISTEEL Lv28, NIDOKING Lv28, MANECTRIC Lv28, MOLTRES Lv28, BEEDRILL Lv28
#76 (ENTRE. GUAY VICENTE)@316E74 - NIDORINA Lv44, LUDICOLO Lv44, CLEFAIRY Lv44
#77 (ENTRE. GUAY LORENZO)@316E9C - ZIGZAGOON Lv46, RELICANTH Lv46
#78 (ENTRE. GUAY VALENO)@316EC4 - WEEDLE Lv17, PLUSLE Lv17, METAPOD Lv17
#79 (ENTRE. GUAY EFRA)@316EEC - VICTREEBEL Lv43, CHIMECHO Lv43
#80 (ENTRE. GUAY ALBERTO)@316F14 - TOTODILE Lv43, ARON Lv43
#81 (ENTRE. GUAY SAMUEL)@316F3C - LUDICOLO Lv42, SKIPLOOM Lv42, TYPHLOSION Lv42
#82 (ENTRE. GUAY MANUEL)@316F64 - ARON Lv42, WEEPINBELL Lv42, XATU Lv42, CORPHISH Lv42
#83 (ENTRE. GUAY ODI)@316F8C - PLUSLE Lv42, BUTTERFREE Lv42, RHYDON Lv42
#84 (ENTRE. GUAY VALENO)@316FB4 - AGGRON Lv26, STARMIE Lv26, SNEASEL Lv26
#85 (ENTRE. GUAY VALENO)@316FDC - NUMEL Lv29, SKITTY Lv29, CHARMANDER Lv29
#86 (ENTRE. GUAY VALENO)@317004 - SEEDOT Lv32, YANMA Lv32, DEWGONG Lv32
#87 (ENTRE. GUAY VALENO)@31702C - GLIGAR Lv35, EKANS Lv35, SMEARGLE Lv35
#88 (ENTRE. GUAY VALERIO)@317054 - WALREIN Lv33, STARYU Lv33
#89 (ENTRE. GUAY MARI)@31707C - BRELOOM Lv26
#90 (ENTRE. GUAY ALEXIA)@3170A4 - UNOWN Lv26
#91 (ENTRE. GUAY JIMENA)@3170CC - PONYTA Lv26
#92 (ENTRE. GUAY BRAULIA)@3170F4 - MILTANK Lv29, SWALOT Lv29, COMBUSKEN Lv29
#93 (ENTRE. GUAY KEIRA)@31711C - SNUBBULL Lv45, MUK Lv45
#94 (ENTRE. GUAY BERTA)@317144 - MINUN Lv17, RALTS Lv17, SWAMPERT Lv17
#95 (ENTRE. GUAY JULIANA)@31716C - MEWTWO Lv30
#96 (ENTRE. GUAY ESPE)@317194 - KIRLIA Lv45
#97 (ENTRE. GUAY SABRINA)@3171BC - PARAS Lv45
#98 (ENTRE. GUAY MICAELA)@3171E4 - MILOTIC Lv42, AERODACTYL Lv42, ARCANINE Lv42
#99 (ENTRE. GUAY CAROLINA)@31720C - RHYDON Lv43, SWAMPERT Lv43
#100 (ENTRE. GUAY JULIA)@317234 - SLUGMA Lv42, TORCHIC Lv42, REGISTEEL Lv42
#101 (ENTRE. GUAY BERTA)@31725C - RALTS Lv26, RATTATA Lv26, GRUMPIG Lv26
#102 (ENTRE. GUAY BERTA)@317284 - HOPPIP Lv29, BAGON Lv29, SUDOWOODO Lv29
#103 (ENTRE. GUAY BERTA)@3172AC - SLOWPOKE Lv32, HOUNDOOM Lv32, GRIMER Lv32
#104 (ENTRE. GUAY BERTA)@3172D4 - MARSHTOMP Lv34, TYRANITAR Lv34, HARIYAMA Lv34
#105 (BRUJITA PATRICIA)@3172FC - NUZLEAF Lv41, DODUO Lv41
#106 (BRUJITA CLEO)@317324 - SOLROCK Lv30, DELCATTY Lv30
#107 (BRUJITA TAMARA)@31734C - KAKUNA Lv29, CHARMANDER Lv29
#108 (BRUJITA MARIAU)@317374 - NIDORAN♀ Lv32
#109 (BRUJITA TIRSA)@31739C - LUGIA Lv32
#110 (BRUJITA MARIAU)@3173C4 - PERSIAN Lv31, ELEKID Lv31
#111 (BRUJITA MARIAU)@3173EC - HITMONCHAN Lv35, STEELIX Lv35
#112 (BRUJITA MARIAU)@317414 - TORKOAL Lv40, ZAPDOS Lv40
#113 (BRUJITA MARIAU)@31743C - MEDITITE Lv42, NINJASK Lv42, WOBBUFFET Lv42
#114 (DAMISELA CINTIA)@317464 - CLEFABLE Lv7
#115 (DAMISELA DAFNE)@31748C - KABUTO Lv39, AGGRON Lv39
#116 (EQUIPO MAGMA SOLDADO)@3174B4 - BLAZIKEN Lv26, ENTEI Lv28, HAUNTER Lv30
#117 (DAMISELA CINTIA)@3174DC - METANG Lv11
#118 (DAMISELA EVA)@317504 - DUGTRIO Lv40
#119 (DAMISELA CLAUDIA)@31752C - CARVANHA Lv45
#120 (DAMISELA CINTIA)@317554 - WOOPER Lv27
#121 (DAMISELA CINTIA)@31757C - POOCHYENA Lv30
#122 (DAMISELA CINTIA)@3175A4 - WIGGLYTUFF Lv33
#123 (DAMISELA CINTIA)@3175CC - MAGCARGO Lv36
#124 (BELLA MELISA)@3175F4 - PINSIR Lv21
#125 (BELLA SOL)@31761C - LAIRON Lv21
#126 (BELLA SILVIA)@317644 - GROWLITHE Lv21
#127 (BELLA GLORIA)@31766C - SLOWBRO Lv29, MAREEP Lv29
#128 (BELLA CORO)@317694 - SPOINK Lv40
#129 (BELLA BRIGI)@3176BC - CHINCHOU Lv40
#130 (BELLA OLIVIA)@3176E4 - LATIOS Lv35, VICTREEBEL Lv37, KRABBY Lv39
#131 (BELLA TIZIANA)@31770C - DEOXYS Lv39, FLAAFFY Lv39
#132 (BELLA GLORIA)@317734 - PORYGON Lv35, HARIYAMA Lv35
